channel,dropout_rate_pct,median_abs_rel_error_pct,bias,rmse
wind_speed,0.462962962962965,3.265760898590088,-0.011688249185681343,0.6413652300834656
turbulence_std,1.0393518518518552,12.370680809020996,-0.003599923336878419,0.37418147921562195
wind_direction,0.4444444444444473,29.771848678588867,0.009389491751790047,3.6436784267425537
wave_hs,1.981481481481484,8.221715927124023,0.0014658408472314477,0.4155896008014679
wave_tp,1.9884259259259296,4.8279709815979,0.004046080633997917,0.8191589713096619
tower_damage_rate,0.9745370370370376,4.079456806182861,-5.179081608019942e-09,2.236273758171592e-06
thrust,0.45138888888889284,2.8746609687805176,-356.6562805175781,66979.9375
power,0.18287037037036935,0.33522123098373413,-332.77764892578125,222957.203125
